36,2023-02-13 15:00,Isabella Rodriguez,2023-02-13 15:00,Hobbs_Cafe:decor_area,event_preparation,"crinkle of red crepe paper, scent of fresh roses, buzzing phone notifications, distant sound of a delivery truck","[{'sim_time': '2023-02-13 13:45', 'summary': 'Isabella Rodriguez is at lunch_spot doing lunch about Enjoying a social lunch while discussing party plans with friends. ; (Isabella’s attention drifts to work during social lunch, reducing engagement.) ; Shift focus to café ambiance and social cues to reduce work rumination.'}, {'sim_time': '2023-02-13 14:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts repeatedly to work during social lunch, disengaging from friends.) ; Shift focus to friends; pause work thoughts, engage in casual chat.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s focus drifts to work during event prep, mirroring lunch struggles.) ; Focus on tactile details of crepe paper/roses to ease work fixation.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts to work during event prep; sensory grounding needed to refocus.) ; Focus on hands-on decor tasks to disrupt work fixation loop.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to recurring work thoughts.) ; Arrange crepe paper and roses; use physical activity to disrupt work fixation.'}]",Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation.,partial,med,slipping,high,work fixation,med,,"['work thoughts', 'phone notifications', 'delivery truck noise']","Isabella’s work fixation persists; shift to a structured, time-boxed decor task to break the loop.",reset_plan,Isabella struggles to focus on event prep due to unresolved work rumination.,Repeated work intrusions despite interventions signal need for stronger attentional anchors.,,event_preparation,2023-02-13 15:00,,Assessing the cafe space to determine what decorations are still needed.,Focus on structured decor steps to redirect attention from work rumination.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobbs_Cafe:decor_area,event_preparation,Assessing the cafe space to determine what decorations are still needed.,,,,,,,,2023-02-13 15:00,Focus on structured decor steps to redirect attention from work rumination.,2023-02-13 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-02-13 15:15,Isabella Rodriguez,2023-02-13 15:15,Hobbs_Cafe:decor_area,event_preparation,"crinkle of red crepe paper, scent of fresh roses, buzzing phone notifications, distant sound of a delivery truck","[{'sim_time': '2023-02-13 14:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts repeatedly to work during social lunch, disengaging from friends.) ; Shift focus to friends; pause work thoughts, engage in casual chat.'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s focus drifts to work during event prep, mirroring lunch struggles.) ; Focus on tactile details of crepe paper/roses to ease work fixation.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts to work during event prep; sensory grounding needed to refocus.) ; Focus on hands-on decor tasks to disrupt work fixation loop.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to recurring work thoughts.) ; Arrange crepe paper and roses; use physical activity to disrupt work fixation.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to unresolved work rumination.) ; Focus on structured decor steps to redirect attention from work rumination.'}]",Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation.,partial,med,slipping,high,unresolved work fixation,med,,"['phone notifications', 'delivery truck noise', 'unfinished work thoughts']",Isabella’s work fixation persists; tactile tasks alone aren’t disrupting the loop.,reset_plan,Isabella struggles to focus on decor prep due to recurring work rumination.,Repeated drift to work despite interventions signals need for a sharper reset strategy.,,event_preparation,2023-02-13 15:15,,Assessing the cafe space to determine what decorations are still needed.,Sort and arrange supplies to ease into decor prep without deep focus.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobbs_Cafe:decor_area,event_preparation,Assessing the cafe space to determine what decorations are still needed.,,,,,,,,,,2023-02-13 15:15,Sort and arrange supplies to ease into decor prep without deep focus.,2023-02-13 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-02-13 15:30,Isabella Rodriguez,2023-02-13 15:30,Hobbs_Cafe:decor_area,event_preparation,"crinkle of red crepe paper, scent of fresh roses, buzzing phone notifications, distant sound of a delivery truck","[{'sim_time': '2023-02-13 14:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s focus drifts to work during event prep, mirroring lunch struggles.) ; Focus on tactile details of crepe paper/roses to ease work fixation.'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts to work during event prep; sensory grounding needed to refocus.) ; Focus on hands-on decor tasks to disrupt work fixation loop.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to recurring work thoughts.) ; Arrange crepe paper and roses; use physical activity to disrupt work fixation.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to unresolved work rumination.) ; Focus on structured decor steps to redirect attention from work rumination.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on decor prep due to recurring work rumination.) ; Sort and arrange supplies to ease into decor prep without deep focus.'}]",Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation.,partial,med,slipping,high,unresolved work thoughts,med,,"['phone notifications', 'delivery truck noise', 'work-related mental loops']",Isabella’s work fixation overrides decor prep; reset with a time-boxed physical task.,reset_plan,Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.,Repeated work intrusions signal plan misalignment; physical task may disrupt the loop.,,event_preparation,2023-02-13 15:30,,Assessing the cafe space to determine what decorations are still needed.,Reset focus with hands-on decor tasks to disrupt work rumination loop.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobbs_Cafe:decor_area,event_preparation,Assessing the cafe space to determine what decorations are still needed.,,,,,,,,,,,,2023-02-13 15:30,Reset focus with hands-on decor tasks to disrupt work rumination loop.,2023-02-13 15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-02-13 15:45,Isabella Rodriguez,2023-02-13 15:45,Hobbs_Cafe:decor_area,event_preparation,"crinkle of red crepe paper, scent of fresh roses, buzzing phone notifications, distant sound of a delivery truck","[{'sim_time': '2023-02-13 14:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella drifts to work during event prep; sensory grounding needed to refocus.) ; Focus on hands-on decor tasks to disrupt work fixation loop.'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to recurring work thoughts.) ; Arrange crepe paper and roses; use physical activity to disrupt work fixation.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to unresolved work rumination.) ; Focus on structured decor steps to redirect attention from work rumination.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on decor prep due to recurring work rumination.) ; Sort and arrange supplies to ease into decor prep without deep focus.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.) ; Reset focus with hands-on decor tasks to disrupt work rumination loop.'}]",Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation.,off_track,med,fragile,high,unresolved work thoughts,med,,"['phone notifications', 'delivery truck noise', 'recurring work concerns']","Isabella’s work fixation persists; reset with a single, time-bound decor task to break loop.",reset_plan,Isabella’s decor prep stalled by work rumination; sensory cues ineffective.,Repeated work resurfacing despite interventions signals need for structural reset.,,event_preparation,2023-02-13 15:45,,Assessing the cafe space to determine what decorations are still needed.,"Focus on a single, time-bound decor task to break work fixation loop.",,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobbs_Cafe:decor_area,event_preparation,Assessing the cafe space to determine what decorations are still needed.,,,,,,,,,,,,,,2023-02-13 15:45,"Focus on a single, time-bound decor task to break work fixation loop.",2023-02-13 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-02-13 16:00,Isabella Rodriguez,2023-02-13 16:00,Hobbs_Cafe:decor_area,event_preparation,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 14:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to recurring work thoughts.) ; Arrange crepe paper and roses; use physical activity to disrupt work fixation.'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to unresolved work rumination.) ; Focus on structured decor steps to redirect attention from work rumination.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on decor prep due to recurring work rumination.) ; Sort and arrange supplies to ease into decor prep without deep focus.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.) ; Reset focus with hands-on decor tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep stalled by work rumination; sensory cues ineffective.) ; Focus on a single, time-bound decor task to break work fixation loop.'}]",Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation.,off_track,med,fragile,high,unresolved work thoughts,high,,"['phone RSVPs', 'squeaky cart wheel', 'background music', 'internal work concerns']",Isabella’s work fixation overrides decor prep; reset with a micro-task anchor.,reset_plan,Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.,Repeated attempts to redirect focus failed; emotional residue and rumination dominate attention.,,shopping,2023-02-13 16:00,,Purchasing final supplies and inviting Tom to the party.,Break work fixation by listing decor items; low-cognitive micro-task anchor.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-13 16:00,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,Break work fixation by listing decor items; low-cognitive micro-task anchor.,2023-02-13 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-02-13 16:15,Isabella Rodriguez,2023-02-13 16:15,Willow_Market_and_Pharmacy:grocery_area,shopping,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 15:00', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on event prep due to unresolved work rumination.) ; Focus on structured decor steps to redirect attention from work rumination.'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on decor prep due to recurring work rumination.) ; Sort and arrange supplies to ease into decor prep without deep focus.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.) ; Reset focus with hands-on decor tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep stalled by work rumination; sensory cues ineffective.) ; Focus on a single, time-bound decor task to break work fixation loop.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.) ; Break work fixation by listing decor items; low-cognitive micro-task anchor.'}]",Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping.,partial,med,slipping,high,unresolved work concerns,med,,"['phone RSVPs', 'sensory distractions (cart, lights, music)', 'internal work rumination']",Isabella’s work fixation persists; anchor to tangible shopping list to disrupt loop.,reset_plan,Isabella’s shopping is stalled by work rumination; sensory cues ineffective.,Persistent rumination despite task changes signals need for structural reset.,,shopping,2023-02-13 16:15,,Purchasing final supplies and inviting Tom to the party.,Anchor attention to physical shopping tasks to disrupt work rumination loop.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,,2023-02-13 16:15,Anchor attention to physical shopping tasks to disrupt work rumination loop.,2023-02-13 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2023-02-13 16:30,Isabella Rodriguez,2023-02-13 16:30,Willow_Market_and_Pharmacy:grocery_area,shopping,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 15:15', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella struggles to focus on decor prep due to recurring work rumination.) ; Sort and arrange supplies to ease into decor prep without deep focus.'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.) ; Reset focus with hands-on decor tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep stalled by work rumination; sensory cues ineffective.) ; Focus on a single, time-bound decor task to break work fixation loop.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.) ; Break work fixation by listing decor items; low-cognitive micro-task anchor.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by work rumination; sensory cues ineffective.) ; Anchor attention to physical shopping tasks to disrupt work rumination loop.'}]",Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping.,partial,med,slipping,high,work fixation,med,,"['phone RSVPs', 'squeaky cart wheel', 'unresolved work thoughts']",Isabella’s work rumination persists; sensory anchors failing—switch to time-bound task.,switch_topic,Isabella’s shopping stalled by work fixation; attention anchored but slipping.,Work rumination loop resists sensory disruption; requires active topic shift to break cycle.,,shopping,2023-02-13 16:30,,Purchasing final supplies and inviting Tom to the party.,Focus on finishing shopping within 15 minutes to disrupt work fixation.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,,,,2023-02-13 16:30,Focus on finishing shopping within 15 minutes to disrupt work fixation.,2023-02-13 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-02-13 16:45,Isabella Rodriguez,2023-02-13 16:45,Willow_Market_and_Pharmacy:grocery_area,shopping,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 15:30', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep is stalled by persistent work rumination despite sensory efforts.) ; Reset focus with hands-on decor tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep stalled by work rumination; sensory cues ineffective.) ; Focus on a single, time-bound decor task to break work fixation loop.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.) ; Break work fixation by listing decor items; low-cognitive micro-task anchor.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by work rumination; sensory cues ineffective.) ; Anchor attention to physical shopping tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping stalled by work fixation; attention anchored but slipping.) ; Focus on finishing shopping within 15 minutes to disrupt work fixation.'}]",Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping.,partial,med,slipping,high,work fixation,med,,"['phone RSVPs', 'sensory overload (lights, cart noise)', 'unfinished decor prep']",Isabella’s work rumination is overriding shopping focus; anchor to time-bound micro-tasks.,reset_plan,Isabella’s shopping is stalled by persistent work fixation despite sensory anchors.,Repeated rumination loops and slipping attention signal plan misalignment; reset needed to disrupt fixation.,,shopping,2023-02-13 16:45,,Purchasing final supplies and inviting Tom to the party.,Focus on 3 immediate shopping items to disrupt work fixation.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,,,,,,2023-02-13 16:45,Focus on 3 immediate shopping items to disrupt work fixation.,2023-02-13 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-02-13 17:00,Isabella Rodriguez,2023-02-13 17:00,Willow_Market_and_Pharmacy:grocery_area,shopping,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 15:45', 'summary': 'Isabella Rodriguez is at Hobbs_Cafe:decor_area doing event_preparation about Assessing the cafe space to determine what decorations are still needed. ; (Isabella’s decor prep stalled by work rumination; sensory cues ineffective.) ; Focus on a single, time-bound decor task to break work fixation loop.'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.) ; Break work fixation by listing decor items; low-cognitive micro-task anchor.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by work rumination; sensory cues ineffective.) ; Anchor attention to physical shopping tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping stalled by work fixation; attention anchored but slipping.) ; Focus on finishing shopping within 15 minutes to disrupt work fixation.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by persistent work fixation despite sensory anchors.) ; Focus on 3 immediate shopping items to disrupt work fixation.'}]",Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping.,off_track,high,fragile,high,work fixation,high,,"['phone RSVPs', 'squeaky cart wheel', 'background music', 'unresolved work concerns']",Isabella’s work fixation persists; reset to micro-task anchor to disrupt loop.,reset_plan,Isabella’s shopping stalled by work rumination; sensory cues ineffective.,Repeated interventions failed; requires plan reset to break fixation cycle.,,shopping,2023-02-13 17:00,,Purchasing final supplies and inviting Tom to the party.,Focus on finishing one small checkout task to disrupt work fixation loop.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,,,,,,,,2023-02-13 17:00,Focus on finishing one small checkout task to disrupt work fixation loop.,2023-02-13 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-02-13 17:15,Isabella Rodriguez,2023-02-13 17:15,Willow_Market_and_Pharmacy:grocery_area,shopping,"squeaky shopping cart wheel, bright fluorescent lights, background music over speakers, phone vibrating with party RSVPs","[{'sim_time': '2023-02-13 16:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s decor prep stalled by persistent work rumination despite repeated interventions.) ; Break work fixation by listing decor items; low-cognitive micro-task anchor.'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by work rumination; sensory cues ineffective.) ; Anchor attention to physical shopping tasks to disrupt work rumination loop.'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping stalled by work fixation; attention anchored but slipping.) ; Focus on finishing shopping within 15 minutes to disrupt work fixation.'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping is stalled by persistent work fixation despite sensory anchors.) ; Focus on 3 immediate shopping items to disrupt work fixation.'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping about Purchasing final supplies and inviting Tom to the party. ; (Isabella’s shopping stalled by work rumination; sensory cues ineffective.) ; Focus on finishing one small checkout task to disrupt work fixation loop.'}]",Isabella Rodriguez is at Willow_Market_and_Pharmacy:grocery_area doing shopping.,off_track,med,fragile,high,work fixation,med,,"['phone RSVPs', 'sensory overload (lights/music)', 'unfinished work thoughts']",Isabella’s work fixation overrides task anchors; reset with physical action anchor.,reset_plan,Isabella’s shopping stalled by persistent work rumination; sensory anchors failing.,Repeated interventions ineffective; requires stronger external disruption to break loop.,,shopping,2023-02-13 17:15,,Purchasing final supplies and inviting Tom to the party.,Finalize shopping to disrupt rumination loop; focus on tactile steps.,,,,,"(None,)",,,,,,15,,,0.0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willow_Market_and_Pharmacy:grocery_area,shopping,Purchasing final supplies and inviting Tom to the party.,,,,,,,,,,2023-02-13 17:15,Finalize shopping to disrupt rumination loop; focus on tactile steps.,2023-02-13 17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
