llm_model,temp,agent,datetime_start_o,duration_min_o,location_o,action_o,environment_description_o,recent_history_o,state_summary_o,topic_o,plan_alignment_r,boredom_fatigue_r,attention_stability_r,rumination_level_r,rumination_theme_r,emotional_residue_r,emerging_thought_pattern_r,competing_stimuli_r,executive_insight_r,meta_rule_r,state_summary_r,reasoning_r,datetime_start_r,location_p,action_p,datetime_start_p,duration_min_p,topic_p,state_summary_p,should_drift_d,drift_type_d,drift_topic_d,drift_action_d,drift_intensity_d,potential_recovery_d,justification_d,datetime_start_d,duration_min_d,datetime_start_a,duration_min_a,location_a,action_a,topic_a,should_drift_a,drift_type_a,drift_intensity_a,state_summary_a,drift_topic_a,next_datetime_a
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 15:00:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 13:45', 'summary': ""Maria Lopez is at rock_climbing_gym doing rock_climbing about One hour of intense physical activity. ; while drifting (attentional_leak) toward tonight's Twitch stream setup and game selection ; (Maria is climbing but mentally preoccupied with stream planning) ; Completing final climbing minutes while thinking about stream setup""}, {'sim_time': '2023-02-13 14:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is physically active but mentally stuck on stream planning.) ; Transitioning to stream prep to address persistent planning thoughts'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but still mentally preoccupied with planning details) ; Streaming games while occasionally adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally distracted by optimization thoughts) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but mentally preoccupied with technical setup details) ; Streaming games while adjusting settings and thinking about stream optimization'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream setup optimization,low,persistent focus on technical details during live stream,"['phone notifications', 'stream chat interactions', 'technical setup thoughts']",Maria needs to refocus on audience engagement to break optimization fixation,continue,Streaming while mentally preoccupied with technical optimizations,"Maria is partially aligned with streaming but mentally stuck on setup details, showing moderate rumination",2023-02-13 15:00:00,home:twitch_streaming_room,twitch_stream,2023-02-13 15:00:00,15,Streaming games and interacting with her audience.,Continuing stream while focusing on chat engagement,True,attentional_leak,stream setup optimization,adjusting stream settings while playing,0.5,May refocus when chat engagement increases,Maria's technical mind keeps wandering to stream optimizations despite ongoing gameplay.,2023-02-13 15:00:00,15,2023-02-13 15:00:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,True,attentional_leak,0.5,Streaming games while adjusting settings and thinking about stream optimization,stream setup optimization,2023-02-13 15:15
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 15:15:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 14:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is physically active but mentally stuck on stream planning.) ; Transitioning to stream prep to address persistent planning thoughts'}, {'sim_time': '2023-02-13 14:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but still mentally preoccupied with planning details) ; Streaming games while occasionally adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally distracted by optimization thoughts) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but mentally preoccupied with technical setup details) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while adjusting settings and thinking about stream optimization'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream setup optimization,low,persistent focus on technical details during streaming,"['phone notifications', 'stream setup optimization thoughts']",Maria needs to refocus on audience interaction to break the optimization loop.,continue,Streaming while mentally preoccupied with technical optimizations,Maria is partially aligned but showing persistent rumination on stream setup despite ongoing stream.,2023-02-13 15:15:00,home:twitch_streaming_room,twitch_stream,2023-02-13 15:15:00,15,Streaming games and interacting with her audience.,Continuing stream while focusing on audience engagement,True,attentional_leak,physics homework due tomorrow,continue,0.6000000000000001,May refocus when chat becomes more active,"Maria's physics student side surfaces during stream lulls, pulling focus from audience interaction.",2023-02-13 15:15:00,15,2023-02-13 15:15:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,True,attentional_leak,0.6000000000000001,Streaming games while occasionally thinking about physics homework due tomorrow,physics homework due tomorrow,2023-02-13 15:30
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 15:30:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 14:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but still mentally preoccupied with planning details) ; Streaming games while occasionally adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally distracted by optimization thoughts) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but mentally preoccupied with technical setup details) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward physics homework due tomorrow ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while occasionally thinking about physics homework due tomorrow'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream optimization and physics homework,low,persistent distraction from current task to other responsibilities,"['physics homework due tomorrow', 'stream setup optimization thoughts']",Maria needs to address physics homework to refocus on streaming,reset_plan,Maria is streaming but mentally distracted by homework and technical thoughts,Persistent drift signals and competing academic pressure indicate need for plan reset,2023-02-13 15:30:00,home:twitch_streaming_room,twitch_stream,2023-02-13 15:30:00,15,Streaming games and interacting with her audience.,Continuing stream with reduced cognitive load,False,none,,continue,0.0,,,2023-02-13 15:30:00,15,2023-02-13 15:30:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,Continuing stream with reduced cognitive load,,2023-02-13 15:45
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 15:45:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 14:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally distracted by optimization thoughts) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 14:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but mentally preoccupied with technical setup details) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward physics homework due tomorrow ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while occasionally thinking about physics homework due tomorrow'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but mentally distracted by homework and technical thoughts) ; Continuing stream with reduced cognitive load'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream optimization and physics homework,low,persistent distraction between stream engagement and academic responsibilities,"['upcoming physics homework', 'stream technical setup thoughts', 'audience interaction demands']",Maria needs to either commit to stream focus or transition to homework to reduce cognitive load.,reset_plan,Maria is partially engaged in streaming while mentally juggling multiple concerns.,Sustained partial attention indicates need for task reprioritization to prevent burnout.,2023-02-13 15:45:00,home:twitch_streaming_room,twitch_stream,2023-02-13 15:45:00,15,Streaming games and interacting with her audience.,Winding down stream with casual gameplay and chat,False,none,,continue,0.0,,,2023-02-13 15:45:00,15,2023-02-13 15:45:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,Winding down stream with casual gameplay and chat,,2023-02-13 16:00
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 16:00:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 14:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Maria is streaming but mentally preoccupied with technical setup details) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward physics homework due tomorrow ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while occasionally thinking about physics homework due tomorrow'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but mentally distracted by homework and technical thoughts) ; Continuing stream with reduced cognitive load'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is partially engaged in streaming while mentally juggling multiple concerns.) ; Winding down stream with casual gameplay and chat'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,partial,med,slipping,med,stream optimization and physics homework,low,"persistent multitasking between streaming, technical concerns, and academic responsibilities","['upcoming physics homework', 'stream technical setup', 'audience interaction']",Maria needs to transition focus to avoid cognitive overload from competing priorities.,reset_plan,Maria is finishing stream while mentally juggling multiple concerns.,Partial alignment with streaming activity but significant cognitive load from competing priorities suggests need for reset.,2023-02-13 16:00:00,home:twitch_streaming_room,twitch_stream,2023-02-13 16:00:00,15,Streaming games and interacting with her audience.,"Ending stream with light chat, transitioning to homework",False,none,,continue,0.0,,,2023-02-13 16:00:00,15,2023-02-13 16:00:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Ending stream with light chat, transitioning to homework",,2023-02-13 16:15
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 16:15:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 15:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward stream setup optimization ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while adjusting settings and thinking about stream optimization'}, {'sim_time': '2023-02-13 15:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward physics homework due tomorrow ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while occasionally thinking about physics homework due tomorrow'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but mentally distracted by homework and technical thoughts) ; Continuing stream with reduced cognitive load'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is partially engaged in streaming while mentally juggling multiple concerns.) ; Winding down stream with casual gameplay and chat'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing stream while mentally juggling multiple concerns.) ; Ending stream with light chat, transitioning to homework'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,slipping,med,physics homework and stream optimization,low,persistent multitasking between streaming and academic responsibilities,"['upcoming physics homework', 'stream technical optimizations', 'audience engagement']",Maria needs to fully transition from streaming to homework to prevent task overlap.,reset_plan,Maria finished streaming but remains mentally divided between tasks.,Streaming slot ended but cognitive load persists from unresolved academic pressure and technical thoughts.,2023-02-13 16:15:00,home:twitch_streaming_room,twitch_stream,2023-02-13 16:15:00,15,Streaming games and interacting with her audience.,Transitioning to focused homework time in streaming room,False,none,,continue,0.0,,,2023-02-13 16:15:00,15,2023-02-13 16:15:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,Transitioning to focused homework time in streaming room,,2023-02-13 16:30
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 16:30:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 15:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; while drifting (attentional_leak) toward physics homework due tomorrow ; (Streaming while mentally preoccupied with technical optimizations) ; Streaming games while occasionally thinking about physics homework due tomorrow'}, {'sim_time': '2023-02-13 15:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but mentally distracted by homework and technical thoughts) ; Continuing stream with reduced cognitive load'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is partially engaged in streaming while mentally juggling multiple concerns.) ; Winding down stream with casual gameplay and chat'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing stream while mentally juggling multiple concerns.) ; Ending stream with light chat, transitioning to homework'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains mentally divided between tasks.) ; Transitioning to focused homework time in streaming room'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,med,physics homework due tomorrow,med,persistent task-switching between streaming and academic responsibilities,"['upcoming physics homework', 'streaming equipment', 'audience notifications']",Maria needs to fully transition from streaming to homework to prevent cognitive overload,reset_plan,Maria remains in streaming setup despite needing to focus on homework,"Maria's attention is divided between streaming and homework, requiring a clear task transition",2023-02-13 16:30:00,home:twitch_streaming_room,twitch_stream,2023-02-13 16:30:00,15,Streaming games and interacting with her audience.,"Transitioning to focused homework time, minimizing distractions",False,none,,continue,0.0,,,2023-02-13 16:30:00,15,2023-02-13 16:30:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Transitioning to focused homework time, minimizing distractions",,2023-02-13 16:45
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 16:45:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 15:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is streaming but mentally distracted by homework and technical thoughts) ; Continuing stream with reduced cognitive load'}, {'sim_time': '2023-02-13 15:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is partially engaged in streaming while mentally juggling multiple concerns.) ; Winding down stream with casual gameplay and chat'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing stream while mentally juggling multiple concerns.) ; Ending stream with light chat, transitioning to homework'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains mentally divided between tasks.) ; Transitioning to focused homework time in streaming room'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains in streaming setup despite needing to focus on homework) ; Transitioning to focused homework time, minimizing distractions'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,med,task switching between streaming and homework,med,persistent difficulty disengaging from streaming mode,"['streaming setup', 'phone notifications', 'lingering audience engagement']",Maria needs physical separation from streaming setup to focus on homework,reset_plan,Stuck in streaming environment despite homework intentions,"Maria remains in streaming setup despite multiple attempts to transition to homework, indicating environmental triggers are preventing focus",2023-02-13 16:45:00,home:twitch_streaming_room,twitch_stream,2023-02-13 16:45:00,15,Streaming games and interacting with her audience.,"Moving to office for focused study, away from streaming distractions",False,none,,continue,0.0,,,2023-02-13 16:45:00,15,2023-02-13 16:45:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Moving to office for focused study, away from streaming distractions",,2023-02-13 17:00
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 17:00:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 15:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is partially engaged in streaming while mentally juggling multiple concerns.) ; Winding down stream with casual gameplay and chat'}, {'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing stream while mentally juggling multiple concerns.) ; Ending stream with light chat, transitioning to homework'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains mentally divided between tasks.) ; Transitioning to focused homework time in streaming room'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains in streaming setup despite needing to focus on homework) ; Transitioning to focused homework time, minimizing distractions'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming environment despite homework intentions) ; Moving to office for focused study, away from streaming distractions'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,med,task transition difficulty,med,persistent difficulty disengaging from streaming mode despite homework intentions,"['streaming setup', 'phone notifications', 'lingering audience engagement']",Maria needs physical separation from streaming environment to break the cycle of distraction,reset_plan,Stuck in streaming loop despite repeated attempts to transition to homework,Multiple failed attempts to switch tasks indicate environmental triggers are overriding intentions,2023-02-13 17:00:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:00:00,15,Streaming games and interacting with her audience.,"Moving to office for focused study, minimizing distractions",False,none,,continue,0.0,,,2023-02-13 17:00:00,15,2023-02-13 17:00:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Moving to office for focused study, minimizing distractions",,2023-02-13 17:15
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 17:15:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 16:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria is finishing stream while mentally juggling multiple concerns.) ; Ending stream with light chat, transitioning to homework'}, {'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains mentally divided between tasks.) ; Transitioning to focused homework time in streaming room'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains in streaming setup despite needing to focus on homework) ; Transitioning to focused homework time, minimizing distractions'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming environment despite homework intentions) ; Moving to office for focused study, away from streaming distractions'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming loop despite repeated attempts to transition to homework) ; Moving to office for focused study, minimizing distractions'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,med,task transition difficulty,med,repeated failed attempts to switch from streaming to studying,"['streaming setup', 'audience interaction', 'phone notifications']",Maria needs physical separation from streaming environment to break the cycle,reset_plan,Stuck in streaming loop despite multiple attempts to transition to homework,"Maria shows clear intention to study but remains trapped in streaming environment, indicating environmental triggers are overriding executive function",2023-02-13 17:15:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:15:00,15,Streaming games and interacting with her audience.,"Moving to office for focused study, minimizing distractions",False,none,,continue,0.0,,,2023-02-13 17:15:00,15,2023-02-13 17:15:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Moving to office for focused study, minimizing distractions",,2023-02-13 17:30
cogito-2.1:671b-cloud,0.0,Maria Lopez,2023-02-13 17:30:00,15,home:twitch_streaming_room,twitch_stream,"glow of multiple monitors, clicking of a mechanical keyboard, sound of her own voice, phone screen lighting up with donations","[{'sim_time': '2023-02-13 16:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria finished streaming but remains mentally divided between tasks.) ; Transitioning to focused homework time in streaming room'}, {'sim_time': '2023-02-13 16:30', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Maria remains in streaming setup despite needing to focus on homework) ; Transitioning to focused homework time, minimizing distractions'}, {'sim_time': '2023-02-13 16:45', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming environment despite homework intentions) ; Moving to office for focused study, away from streaming distractions'}, {'sim_time': '2023-02-13 17:00', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming loop despite repeated attempts to transition to homework) ; Moving to office for focused study, minimizing distractions'}, {'sim_time': '2023-02-13 17:15', 'summary': 'Maria Lopez is at home:twitch_streaming_room doing twitch_stream about Streaming games and interacting with her audience. ; (Stuck in streaming loop despite multiple attempts to transition to homework) ; Moving to office for focused study, minimizing distractions'}]",Maria Lopez is at home:twitch_streaming_room doing twitch_stream.,,off_track,med,fragile,med,inability to transition from streaming to studying,med,repeated failed attempts to switch tasks creating frustration,"['streaming setup', 'audience interaction', 'phone notifications']",Maria needs physical separation from streaming environment to break the cycle,reset_plan,Stuck in streaming loop despite multiple attempts to start homework,Repeated failed transitions indicate environmental triggers are overriding study intentions,2023-02-13 17:30:00,home:twitch_streaming_room,twitch_stream,2023-02-13 17:30:00,15,Streaming games and interacting with her audience.,"Moving to office for focused study, minimizing distractions",False,none,,continue,0.0,,,2023-02-13 17:30:00,15,2023-02-13 17:30:00,15,home:twitch_streaming_room,twitch_stream,Streaming games and interacting with her audience.,False,none,0.0,"Moving to office for focused study, minimizing distractions",,2023-02-13 17:45
